,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,demo_cluster,district_id
10,2014,Arizona,AZ,False,AZ-03,58192.0,46185.0,104428,Raul M Grijalva,Gabby Saucedo,True,False,304356.29,0,104377.0,55.751746074326725,44.24825392567328,304356.29,0.0,304356.29,100.0,0.0,0.0,0.0,0.0,0.0,3,10.48567440272921,5.132191630180699,62.44953665473897,2.6459423408960583,88.8,6.43231937768319,6.446996660918064,85.2860235570396,1.687887572010421,0.5247128756467179,4.1,630678.0,79546.0,88.79987158980829,11.200128410191715,5,AZ03
11,2014,Arizona,AZ,False,AZ-04,45179.0,122560.0,175179,Mike Weisser,Paul A Gosar,False,True,27759.33,258598.59,167739.0,26.934105962238952,73.06589403776104,27759.33,258598.59,286357.92,9.693927794977698,90.3060722050223,0.0,0.0,0.0,0.0,4,-20.383025015545112,-18.80284336683977,31.58083723646465,2.6459423408960583,88.8,32.738795835219555,9.97736532367587,54.558623811679496,1.8469895880488907,0.3531009506564056,3.4,526419.0,183805.0,74.12013674559013,25.879863254409873,5,AZ04
12,2014,Arizona,AZ,False,AZ-05,54596.0,124867.0,179463,James Woods,Matt Salmon,False,True,53266.79,501388.41,179463.0,30.42186968901668,69.57813031098333,53266.79,501388.41,554655.2,9.603586155867646,90.39641384413235,0.0,0.0,0.0,0.0,5,-16.81644954837595,-17.009956193997027,35.14741270363381,2.6459423408960583,88.8,26.700734589587995,37.58543596295114,31.651229639092943,2.2868093260938998,0.8431810923027786,7.8,708174.0,2050.0,99.71135866994075,0.2886413300592489,4,AZ05
13,2014,Arizona,AZ,False,AZ-06,70198.0,129578.0,199776,W John Williamson,David Schweikert,False,True,2285.22,531076.51,199776.0,35.13835495755246,64.86164504244755,2285.22,531076.51,533361.73,0.4284559373991831,99.57154406260082,0.0,0.0,0.0,0.0,6,-12.488914328921354,-12.042217694119678,39.47494792308841,2.6459423408960583,88.8,53.36809848932853,21.61711735928176,20.11719800010752,1.8923713778829097,0.17203376162571904,11.9,688035.0,22189.0,96.87577440356844,3.1242255964315486,6,AZ06
14,2014,Arizona,AZ,False,AZ-07,54235.0,,72454,Ruben Gallego,[],False,[],592533.31,[],,,,592533.31,0.0,592533.31,100.0,0.0,0.0,0.0,0.0,0.0,7,21.04327023005064,11.813132987551723,73.0071324820604,2.6459423408960583,88.8,8.641694699518137,11.564687698881716,73.38394399490863,6.30511864714974,0.6546049640876443,3.6,709714.0,510.0,99.9281916691072,0.07180833089278875,5,AZ07
15,2014,Arizona,AZ,False,AZ-08,,128710.0,169776,[],Trent Franks,[],True,[],217666.28,,,,0.0,217666.28,217666.28,0.0,100.0,0.0,0.0,0.0,0.0,8,-14.55056795802949,-14.89547195186497,37.41329429398027,2.6459423408960583,88.8,36.7922692781633,23.944484078085477,33.39386471236786,4.5528244373824505,0.18807964200012972,6.7,693291.0,16934.0,97.61568517019255,2.3843148298074555,4,AZ08
16,2014,Arizona,AZ,False,AZ-09,88609.0,67841.0,162062,Kyrsten Sinema,Wendy Rogers,True,False,2287356.11,1180247.96,156450.0,56.63726430169383,43.36273569830617,2287356.11,1180247.96,3467604.07,65.96358937829947,34.03641062170053,0.0,0.0,0.0,0.0,9,0.3534831196822949,-1.71946428481035,52.317345371692056,2.6459423408960583,88.8,25.051583930088604,29.590969777885668,38.13569607962131,4.672897196261682,0.6614880446656148,11.5,710222.0,2.0,99.99971839870238,0.0002816012976187794,4,AZ09
17,2014,Arkansas,AR,False,AR-01,63555.0,124139.0,196256,Jackie Mcpherson,"Eric A \""Rick\"" Crawford",False,True,240766.83,405876.21,187694.0,33.860965188018795,66.1390348119812,240766.83,405876.21,646643.04,37.23334438115965,62.76665561884034,30.0,0.3806892440428094,52.0,0.3806892440428094,1,-14.626906832057202,-13.3609451758198,37.33695541995256,2.6459423408960583,88.8,31.33851073549566,14.116034719049795,46.77935130196437,2.6496116948378257,1.0963910461397899,4.5,332015.0,396750.0,45.55858198459037,54.441418015409624,4,AR01
18,2014,Arkansas,AR,False,AR-02,103477.0,123073.0,237330,Patrick Henry Hays,French Hill,False,False,1151010.74,1692042.7,226550.0,45.6751269035533,54.3248730964467,1151010.74,1692042.7,2843053.44,40.48501951479322,59.51498048520678,46.0,0.3806892440428094,41.5,0.3806892440428094,2,-8.022139896959999,-8.529261947857371,43.94172235504976,2.6459423408960583,88.8,21.00518368266847,25.400045075501467,47.93779580797836,4.304710389903088,0.0,9.3,514971.0,214221.0,70.62214067076984,29.377859329230162,4,AR02
19,2014,Arkansas,AR,False,AR-03,,151630.0,190935,[],Steve Womack,[],True,[],431015.71,,,,0.0,431015.71,431015.71,0.0,100.0,0.0,0.0,64.0,0.3806892440428094,3,-19.413765496904134,-19.03304046684314,32.55009675510563,2.6459423408960583,88.8,12.572732458642328,29.366799771819736,56.25784369652025,0.912721049629207,1.2435824301197946,8.1,492974.0,235985.0,67.62712306179085,32.372876938209146,5,AR03
20,2014,Arkansas,AR,False,AR-04,87742.0,110789.0,206131,James Lee Witt,Bruce Westerman,False,False,834964.36,707291.37,198531.0,44.195616805435925,55.80438319456408,834964.36,707291.37,1542255.73,54.13916406716803,45.86083593283197,39.89526085801526,0.9013725093949716,45.6837913135878,0.9013725093949716,4,-15.240663607237202,-15.262505460514404,36.72319864477256,2.6459423408960583,88.8,25.719298245614038,19.54385964912281,50.31578947368421,1.9649122807017545,0.42105263157894735,3.8,297629.0,431373.0,40.82691131162878,59.17308868837122,4,AR04
21,2014,California,CA,False,CA-01,84320.0,132052.0,216372,Heidi Hall,Doug Lamalfa,False,True,220972.39,332253.99,216372.0,38.96992217107574,61.030077828924256,220972.39,332253.99,553226.38,39.94248972726138,60.05751027273863,0.0,0.0,0.0,0.0,1,-10.3780989849283,-9.635959041400833,41.58576326708146,2.6459423408960583,88.8,35.43197616683217,27.37835153922542,35.41211519364449,0.29791459781529295,0.6951340615690168,5.6,440196.0,262709.0,62.62524807762073,37.37475192237927,4,CA01
22,2014,California,CA,False,CA-02,163124.0,54400.0,217524,Jared Huffman,Dale K Mensing,True,False,510972.28,3575.0,217524.0,74.99126533164157,25.00873466835844,510972.28,3575.0,514547.28,99.30521447902709,0.694785520972922,0.0,0.0,0.0,0.0,2,19.95041989218616,20.02040180988054,71.91428214419592,2.6459423408960583,88.8,44.47713897691263,18.911272068809417,32.72408329560888,2.0088275237664104,0.19805341783612493,6.9,543569.0,159336.0,77.33178736813652,22.66821263186348,4,CA02
23,2014,California,CA,False,CA-03,79224.0,71036.0,150260,John Garamendi,Dan Logue,True,False,691334.84,683111.57,150260.0,52.724610674830295,47.275389325169705,691334.84,683111.57,1374446.41,50.299148440425554,49.700851559574446,0.0,0.0,0.0,0.0,3,3.79103829263682,2.443902821420167,55.75490054464658,2.6459423408960583,88.8,13.188103807539306,42.85660162909642,39.78783860579655,2.1519227126349687,0.4546315590073877,8.2,610254.0,92652.0,86.81872113767702,13.181278862322984,4,CA03
24,2014,California,CA,False,CA-04,,211134.0,211134,[],"['Arthur \\""Art\\"" Moore', 'Tom Mcclintock']",[],"[False, True]",[],"[161313.57, 1411424.99]",,,,0.0,1572738.56,1572738.56,0.0,100.0,0.0,0.0,0.0,0.0,4,-11.377167042208598,-9.245654144695358,40.58669520980117,2.6459423408960583,88.8,39.690215867675924,34.84721054107093,21.881132604429492,1.128399215026633,0.37846930193439865,6.1,461298.0,241608.0,65.62726737287774,34.37273262712226,4,CA04
25,2014,California,CA,False,CA-05,129613.0,,171148,Mike Thompson,[],True,[],665177.79,[],,,,665177.79,0.0,665177.79,100.0,0.0,0.0,0.0,0.0,0.0,5,19.78941363295472,18.798381664108888,71.75327588496448,2.6459423408960583,88.8,15.17361111111111,44.807449494949495,35.95012626262626,2.20959595959596,0.2051767676767677,6.2,648164.0,54741.0,92.21217660992596,7.78782339007405,4,CA05
26,2014,California,CA,False,CA-06,97008.0,36448.0,133456,Doris O Matsui,Joseph Mccray Sr,True,False,265087.72,1202.43,133456.0,72.68912600407626,27.31087399592375,265087.72,1202.43,266290.15,99.54845119130393,0.4515488086960784,0.0,0.0,0.0,0.0,6,19.008351763253657,16.039142627712963,70.97221401526342,2.6459423408960583,88.8,19.04491349677566,52.68032158177324,22.834578563109005,2.238572767819096,0.25283372631459333,7.5,702192.0,713.0,99.89856381730105,0.10143618269894225,4,CA06
27,2014,California,CA,False,CA-07,92521.0,91066.0,183587,Ami Bera,Doug Ose,True,False,2732047.4,1246204.48,183587.0,50.39626988839079,49.60373011160921,2732047.4,1246204.48,3978251.88,68.67457070113922,31.325429298860787,0.0,0.0,0.0,0.0,7,0.0536265934755775,-0.9271276958320698,52.01748884548534,2.6459423408960583,88.8,23.029688631426502,56.35047067342506,14.21578566256336,2.2968863142650253,0.3272990586531499,6.4,684833.0,18071.0,97.42909415795044,2.5709058420495543,4,CA07
28,2014,California,CA,False,CA-08,37056.0,77480.0,114536,Bob Conaway,Paul Cook,False,True,2742.0,348156.4,114536.0,32.35314660892645,67.64685339107355,2742.0,348156.4,350898.4,0.7814227708077323,99.21857722919228,0.0,0.0,0.0,0.0,8,-9.142492900235348,-10.17544203839674,42.821369351774415,2.6459423408960583,88.8,15.823056300268096,20.932975871313673,60.02680965147454,2.20911528150134,0.4128686327077748,4.5,600818.0,102087.0,85.47641573185565,14.523584268144344,5,CA08
29,2014,California,CA,False,CA-09,63475.0,57729.0,121204,Jerry Mcnerney,"Antonio C \""Tony\"" Amador",True,False,752090.63,58495.51,121204.0,52.37038381571565,47.629616184284345,752090.63,58495.51,810586.14,92.78355413281557,7.216445867184455,0.0,0.0,0.0,0.0,9,7.074878185667757,4.2977495755500215,59.03874043767752,2.6459423408960583,88.8,8.84482401962233,50.80823901415526,35.36452022813913,2.3966429268004372,0.30142734714382813,4.8,652587.0,50317.0,92.84155446547466,7.15844553452534,4,CA09
30,2014,California,CA,False,CA-10,55123.0,70582.0,125705,Michael Eggman,Jeff Denhem,False,True,948431.37,990179.52,125705.0,43.85107990931149,56.14892009068851,948431.37,990179.52,1938610.89,48.92324575768786,51.07675424231213,0.0,0.0,0.0,0.0,10,-0.116259161802553,-2.2636067338816237,51.84760309020721,2.6459423408960583,88.8,19.826667125219245,27.028235375038687,48.34061285552155,1.5201017986724903,0.04126973209065585,3.7,649244.0,53661.0,92.36582468470135,7.634175315298654,5,CA10
31,2014,California,CA,False,CA-11,117502.0,57160.0,174662,Mark Desaulnier,Tue Phan,False,False,231123.68,111761.02,174662.0,67.27393479978473,32.726065200215274,231123.68,111761.02,342884.7,67.40565560376417,32.59434439623582,0.0,0.0,0.0,0.0,11,17.339191248032776,17.115940562839484,69.30305350004254,2.6459423408960583,88.8,24.650950488669316,43.956073461497155,26.755987541617444,2.2097519063473308,0.27655461282354205,10.5,698633.0,4273.0,99.39209510233232,0.6079048976676824,4,CA11
32,2014,California,CA,False,CA-12,160067.0,32197.0,192264,Nancy Pelosi,John Dennis,True,False,1578257.81,621269.2,192264.0,83.25375525319353,16.746244746806475,1578257.81,621269.2,2199527.01,71.75441823740097,28.24558176259904,0.0,0.0,0.0,0.0,12,35.10959378811121,33.0778473696691,87.07345604012097,2.6459423408960583,88.8,19.450291139823932,65.51491035351596,13.200387162193305,1.245986264960285,0.19972652829203089,29.5,702905.0,0.0,100.0,0.0,4,CA12
33,2014,California,CA,False,CA-13,168491.0,21940.0,190431,Barbara Lee,Dakin Sundeen,True,False,839023.69,2750.0,190431.0,88.47876658737286,11.521233412627144,839023.69,2750.0,841773.69,99.67330886761262,0.326691132387376,0.0,0.0,0.0,0.0,13,38.74078339517007,36.035112150863824,90.70464564717985,2.6459423408960583,88.8,15.094695629613906,59.00610863463761,19.144319441496265,4.8020000471709245,0.5306728932286139,16.5,702865.0,41.0,99.99416707212629,0.005832927873712843,4,CA13
34,2014,California,CA,False,CA-14,114389.0,34757.0,149146,Jackie Speier,Robin Chew,True,False,636978.86,11573.0,149146.0,76.69598916497928,23.30401083502072,636978.86,11573.0,648551.86,98.21556290039784,1.7844370996021814,0.0,0.0,0.0,0.0,14,23.943189564367188,21.265687011558583,75.90705181637695,2.6459423408960583,88.8,16.705988091225706,62.27249747219414,18.801258285585888,0.8145152230086506,0.1727334007414897,15.5,697036.0,5869.0,99.16503652698444,0.8349634730155567,4,CA14
35,2014,California,CA,False,CA-15,99756.0,43150.0,142906,Eric Swalwell,Hugh Bussell,True,False,1225716.96,15287.0,142906.0,69.80532657831023,30.19467342168978,1225716.96,15287.0,1241003.96,98.7681747606994,1.2318252393006064,0.0,0.0,0.0,0.0,15,17.545649848417312,15.196640016201089,69.50951210042707,2.6459423408960583,88.8,12.132936843172372,66.6035886865137,17.184807217923158,1.4952860473760687,0.10982326901632143,11.7,697900.0,5004.0,99.28809624073843,0.7119037592615777,4,CA15
36,2014,California,CA,False,CA-16,46277.0,44943.0,91220,Jim Costa,Johnny Tacherra,True,False,744555.0,304032.93,91220.0,50.731199298399474,49.268800701600526,744555.0,304032.93,1048587.93,71.00549021196535,28.99450978803465,0.0,0.0,0.0,0.0,16,7.837456464761871,5.7565164466471614,59.80131871677163,2.6459423408960583,88.8,8.138531252247716,32.39588578004748,56.102999352657704,1.046536718693807,0.06473423002229735,2.5,635716.0,67188.0,90.44136894938711,9.558631050612885,5,CA16
37,2014,California,CA,False,CA-17,134408.0,,134408,"['Michael M Honda', 'Ro Khanna']",[],"[True, False]",[],"[2388248.83, 3405325.0]",[],,,,5793573.83,0.0,5793573.83,100.0,0.0,74.0,0.6795162407551091,0.0,0.0,17,21.82956730373094,17.56780495119301,73.7934295557407,2.6459423408960583,88.8,9.485942193116353,80.10364862868678,7.747796543404402,0.9921709586882663,0.07385888029937465,18.9,701108.0,1796.0,99.74448857881019,0.25551142118980685,4,CA17
38,2014,California,CA,False,CA-18,133060.0,63326.0,196386,Anna G Eshoo,Richard B Fox,True,False,721861.09,39255.0,196386.0,67.75432057274958,32.245679427250415,721861.09,39255.0,761116.09,94.84244249783237,5.15755750216764,0.0,0.0,0.0,0.0,18,18.2630657666932,18.102129246173305,70.22692801870296,2.6459423408960583,88.8,31.511325003311402,51.74179875491191,12.483994878361075,1.8941233608547838,0.2008918716058104,20.6,672328.0,30578.0,95.64977393847826,4.35022606152174,4,CA18
39,2014,California,CA,False,CA-19,127788.0,,127788,"['Robert Murray', 'Zoe Lofgren']",[],"[False, True]",[],"[0, 678103.84]",[],,,,678103.84,0.0,678103.84,100.0,0.0,0.0,0.0,0.0,0.0,19,20.90131098600709,16.238596311786765,72.86517323801685,2.6459423408960583,88.8,9.164343734076672,64.78284326949014,23.487096484129125,1.1779516230554807,0.10490663309654408,10.2,690969.0,11935.0,98.30204409136952,1.6979559086304816,4,CA19
40,2014,California,CA,False,CA-20,106034.0,,141044,Sam Farr,[],True,[],359873.9,[],,,,359873.9,0.0,359873.9,100.0,0.0,0.0,0.0,0.0,0.0,20,21.056195401318263,19.71276522217416,73.02005765332802,2.6459423408960583,88.8,16.761234679981843,21.451808140414585,59.3319715539416,1.6719624754123166,0.4917536692389166,5.9,633498.0,69408.0,90.12556444247168,9.874435557528319,5,CA20
41,2014,California,CA,False,CA-21,33470.0,45907.0,79377,Amanda Renteria,David G Valadao,False,True,1215389.38,1366015.78,79377.0,42.16586668682364,57.83413331317636,1215389.38,1366015.78,2581405.16,47.08247271032804,52.91752728967195,42.0,0.6795162407551091,47.0,0.6795162407551091,21,3.686514041097368,-0.0427662729842097,55.65037629310713,2.6459423408960583,88.8,5.523712311557789,14.910489949748744,76.9511620603015,1.1777638190954776,0.24733040201005024,2.3,599099.0,103805.0,85.23198046959472,14.76801953040529,5,CA21
42,2014,California,CA,False,CA-22,37289.0,96053.0,133342,"Suzanna \""Sam\"" Aguilera-Marrero",Devin Nunes,False,True,19297.08,638227.29,133342.0,27.96493227940184,72.03506772059815,19297.08,638227.29,657524.37,2.934808332655412,97.0651916673446,0.0,0.0,0.0,0.0,22,-9.607795995990465,-9.854120148004448,42.3560662560193,2.6459423408960583,88.8,17.607711981113518,31.646665355105252,47.782805429864254,1.3850088530395437,0.5193783198898289,5.3,644488.0,58417.0,91.689204088746,8.31079591125401,5,CA22
43,2014,California,CA,False,CA-23,33726.0,100317.0,134043,Raul Garcia,Kevin Mccarthy,False,True,2545.0,1538176.55,134043.0,25.16058279805734,74.83941720194267,2545.0,1538176.55,1540721.55,0.1651823458950126,99.834817654105,0.0,0.0,0.0,0.0,23,-14.962487975757703,-16.253229639970186,37.00137427625206,2.6459423408960583,88.8,9.420289855072465,26.880607315389927,59.183673469387756,3.05629498176082,0.49788031154490775,4.8,611979.0,90925.0,87.06437863492027,12.935621365079728,5,CA23
44,2014,California,CA,False,CA-24,103228.0,95566.0,198794,Lois Capps,Chris Mitchum,True,False,1226405.3,251923.49,198794.0,51.92712053683712,48.07287946316287,1226405.3,251923.49,1478328.79,82.958899826337,17.04110017366299,40.5,0.4298846293473761,41.5,0.4298846293473761,24,3.6789265208288384,4.152034615931086,55.6427887728386,2.6459423408960583,88.8,24.041958041958043,17.87878787878788,56.50349650349651,0.7086247086247086,0.7692307692307693,8.3,635616.0,67288.0,90.42714225555694,9.572857744443052,5,CA24
45,2014,California,CA,False,CA-25,,114072.0,114072,[],"['Steve Knight', 'Tony Strickland']",[],"[False, False]",[],"[382588.03, 1305235.5]",,,,0.0,1687823.53,1687823.53,0.0,100.0,0.0,0.0,0.0,0.0,25,-2.8902361598561868,-2.9199535381410016,49.073626092153575,2.6459423408960583,88.8,20.274589366610154,27.925849754036854,47.391678941663656,2.626386148244907,0.3251716183541314,5.9,662686.0,40218.0,94.27830827538327,5.721691724616733,5,CA25
46,2014,California,CA,False,CA-26,87176.0,82653.0,169829,Julia Brownley,Jeff Gorell,True,False,2396083.74,1037626.0,169829.0,51.33163358437016,48.66836641562984,2396083.74,1037626.0,3433709.74,69.78119647352604,30.218803526473963,0.0,0.0,0.0,0.0,26,3.2853618440153696,4.0397923132854885,55.24922409602513,2.6459423408960583,88.8,18.943834123641505,25.305569463670366,54.036462168291465,0.48007539834477075,0.3593202367979265,7.5,680202.0,22703.0,96.7701182947909,3.2298817052090962,5,CA26
47,2014,California,CA,False,CA-27,75728.0,51852.0,127580,Judy Chu,Jack Orswell,True,False,788305.14,157789.57,127580.0,59.357266029158176,40.642733970841824,788305.14,157789.57,946094.71,83.32201117581558,16.67798882418442,0.0,0.0,0.0,0.0,27,12.18393406737897,9.426338331807044,64.14779631938873,2.6459423408960583,88.8,9.051543694400838,72.04604918890634,16.917844060701203,0.9641548927263213,0.052328623757195186,14.8,701455.0,1450.0,99.79371323294043,0.20628676705955998,4,CA27
48,2014,California,CA,False,CA-28,91996.0,,120264,Adam B Schiff,[],True,[],467175.94,[],,,,467175.94,0.0,467175.94,100.0,0.0,0.0,0.0,0.0,0.0,28,20.631975051145176,18.42152854421033,72.59583730315494,2.6459423408960583,88.8,54.76283335798916,22.694568097152928,20.27650389337924,0.6979840499213255,0.24745484621488228,18.9,701940.0,964.0,99.86285467147718,0.13714532852281391,6,CA28
49,2014,California,CA,False,CA-29,50096.0,17045.0,67141,Tony Cardenas,William O'Callaghan Leader,True,False,545353.08,0,67141.0,74.6131275971463,25.38687240285369,545353.08,0.0,545353.08,100.0,0.0,0.0,0.0,0.0,0.0,29,26.998995780558914,22.280037535393163,78.96285803256868,2.6459423408960583,88.8,20.06888284850838,19.241613344363593,58.75977106582702,1.5312927352231096,0.3106481403319208,6.6,702807.0,98.0,99.9860578598815,0.01394214011850819,5,CA29
50,2014,California,CA,False,CA-30,86568.0,45315.0,131883,Brad Sherman,Mark S Reed,True,False,733147.08,9116.06,131883.0,65.63999909010259,34.36000090989741,733147.08,9116.06,742263.14,98.77185602938602,1.2281439706139792,0.0,0.0,0.0,0.0,30,15.0554664071432,13.667950791200424,67.01932865915296,2.6459423408960583,88.8,44.93714536505847,24.844038998087715,24.91614157183611,1.868397128436628,0.2100379322235807,13.2,702053.0,851.0,99.87893083550527,0.12106916449472474,6,CA30
51,2014,California,CA,False,CA-31,51622.0,48162.0,99784,Pete Aguilar,Paul Chabot,False,False,1497569.09,224502.77,99784.0,51.73374488896015,48.26625511103985,1497569.09,224502.77,1722071.86,86.96321708665515,13.036782913344858,42.0,0.5124070617562123,38.0,0.5124070617562123,31,6.512347095821717,4.285561946105318,58.47620934783148,2.6459423408960583,88.8,11.88181434853322,29.50424673212457,53.41846876694175,3.48774170230709,0.7077886874284681,6.9,698961.0,3944.0,99.438899993598,0.5611000064020031,5,CA31
52,2014,California,CA,False,CA-32,50353.0,34053.0,84406,Grace F Napolitano,Arturo Enrique Alas,True,False,76686.13,60319.64,84406.0,59.65571167926451,40.34428832073549,76686.13,60319.64,137005.77000000002,55.97291997264057,44.02708002735943,0.0,0.0,0.0,0.0,32,14.7902640711729,10.59624764156625,66.75412632318266,2.6459423408960583,88.8,5.910422771033906,44.57262452909167,48.22603599832566,0.8254499790707409,0.2176642946839682,6.7,702602.0,303.0,99.95689317902135,0.04310682097865288,5,CA32
53,2014,California,CA,False,CA-33,108331.0,74700.0,183031,Ted Lieu,Elan Carr,False,False,1686439.43,1526113.05,183031.0,59.18724150553732,40.812758494462685,1686439.43,1526113.05,3212552.48,52.49531145402487,47.504688545975135,0.0,0.0,0.0,0.0,33,10.274047127982,11.854405438673282,62.23790937999176,2.6459423408960583,88.8,51.86558462758267,31.677626976353714,12.3571661769507,1.2382817965579964,0.1305909239307868,20.6,689308.0,13596.0,98.06573870685044,1.9342612931495622,6,CA33
54,2014,California,CA,False,CA-34,61621.0,,61621,"['Adrienne Nicole Edwards', 'Xavier Becerra']",[],"[False, True]",[],"[0, 636641.21]",[],,,,636641.21,0.0,636641.21,100.0,0.0,0.0,0.0,0.0,0.0,34,33.47054601873242,25.951831401653195,85.43440827074218,2.6459423408960583,88.8,4.059087989723828,44.04073768235619,50.50004587576842,1.2056151940545003,0.14496742820442243,8.7,702904.0,0.0,100.0,0.0,5,CA34
